"id","source_id","source","type","user_name","created_at","fetched_at","link","image","flagged"
296,"658694073268764700","twitter","retweet","la_patilla","2015-10-26 13:17:59-04","2015-10-26 13:19:42.004-04","//twitter.com/la_patilla/statuses/658694073268764672",,TRUE
901,"660066223359696900","twitter","tweet","DistlerJoyce","2015-10-30 08:10:25-04","2015-10-30 08:10:28.955-04","//twitter.com/DistlerJoyce/statuses/660066223359696897",,
319,"651558449256493000","twitter","retweet","David360NC","2015-10-06 20:43:34-04","2015-10-26 13:19:47.901-04","//twitter.com/David360NC/statuses/651558449256493056","http://pbs.twimg.com/media/CQrM9N6W8AA81lu.png",
281,"658694495005974500","twitter","tweet","_cww9","2015-10-26 13:19:40-04","2015-10-26 13:19:40.245-04","//twitter.com/_cww9/statuses/658694495005974529",,
282,"658694496113283100","twitter","tweet","Blamemarco","2015-10-26 13:19:40-04","2015-10-26 13:19:40.565-04","//twitter.com/Blamemarco/statuses/658694496113283072",,
283,"658673831825969200","twitter","retweet","Pure_Nonsense","2015-10-26 11:57:33-04","2015-10-26 13:19:40.615-04","//twitter.com/Pure_Nonsense/statuses/658673831825969153",,
284,"658694496490655700","twitter","tweet","willeyirene","2015-10-26 13:19:40-04","2015-10-26 13:19:40.65-04","//twitter.com/willeyirene/statuses/658694496490655744",,
285,"658694497237409800","twitter","tweet","twittening","2015-10-26 13:19:40-04","2015-10-26 13:19:40.805-04","//twitter.com/twittening/statuses/658694497237409792",,TRUE
1409,"273864989376427_1049145825181669","facebook","link","MSNBC","2015-11-09 17:00:40-05","2015-11-09 17:14:43.965-05","https://www.facebook.com/273864989376427_1049145825181669","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAb2-kd3QPuvOOR&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Farticles%2Fap723371233067.jpg&cfs=1",
1419,"273864989376427_1048972128532372","facebook","video","MSNBC","2015-11-09 11:26:27-05","2015-11-09 17:14:43.979-05","https://www.facebook.com/273864989376427_1048972128532372","https://scontent.xx.fbcdn.net/hvthumb-xap1/v/t15.0-10/s130x130/12108482_1048973418532243_953270111_n.jpg?oh=ea9aa77e36d860c32a927ca783709430&oe=56B6DBE6",
286,"658694498248101900","twitter","tweet","Go2WebMarketing","2015-10-26 13:19:40-04","2015-10-26 13:19:41.076-04","//twitter.com/Go2WebMarketing/statuses/658694498248101888",,
902,"660056593481015300","twitter","retweet","zamboni5454","2015-10-30 07:32:09-04","2015-10-30 08:10:29.234-04","//twitter.com/zamboni5454/statuses/660056593481015296",,
289,"658692861672624100","twitter","retweet","marianahabana","2015-10-26 13:13:10-04","2015-10-26 13:19:41.251-04","//twitter.com/marianahabana/statuses/658692861672624128",,
290,"657342130189303800","twitter","retweet","____PantheR","2015-10-22 19:45:51-04","2015-10-26 13:19:41.286-04","//twitter.com/____PantheR/statuses/657342130189303808","http://pbs.twimg.com/media/CR9ZLykUkAAvbAG.jpg",
1410,"273864989376427_1049134365182815","facebook","link","MSNBC","2015-11-09 16:30:49-05","2015-11-09 17:14:43.968-05","https://www.facebook.com/273864989376427_1049134365182815","https://external.xx.fbcdn.net/safe_image.php?d=AQDIeUfett5enbvx&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fstyles%2Fratio--3-2--512x342%2Fpublic%2Fmyanmar_elections.jpeg-0a1f4.jpg%3Fitok%3Debl932Pu&cfs=1&sx=60&sy=0&sw=342&sh=342",
1420,"273864989376427_1048948315201420","facebook","link","MSNBC","2015-11-09 10:35:49-05","2015-11-09 17:14:43.98-05","https://www.facebook.com/273864989376427_1048948315201420","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDU014GNlW6CJIn&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Farticles%2Fap_67206790290.jpg&cfs=1&sx=700&sy=0&sw=1400&sh=1400",
291,"658694499699413000","twitter","tweet","Newsmax_Media","2015-10-26 13:19:41-04","2015-10-26 13:19:41.353-04","//twitter.com/Newsmax_Media/statuses/658694499699412992",,
903,"660066227071529000","twitter","tweet","JaeStC","2015-10-30 08:10:26-04","2015-10-30 08:10:29.884-04","//twitter.com/JaeStC/statuses/660066227071528960",,
295,"658694501955833900","twitter","tweet","hawesness","2015-10-26 13:19:41-04","2015-10-26 13:19:42.003-04","//twitter.com/hawesness/statuses/658694501955833856",,
1415,"273864989376427_1049041508525434","facebook","link","MSNBC","2015-11-09 13:45:17-05","2015-11-09 17:14:43.973-05","https://www.facebook.com/273864989376427_1049041508525434","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCDVSxpm7Hu-ptm&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2F2015-11-09t132720z_1973392072_gf20000051755_rtrmadp_3_jordan-shooting.jpg&cfs=1",
320,"657957146529673200","twitter","retweet","TUSK81","2015-10-24 12:29:42-04","2015-10-26 13:19:47.902-04","//twitter.com/TUSK81/statuses/657957146529673216",,
362,"658683548799508500","twitter","retweet","Thomasismyuncle","2015-10-26 12:36:10-04","2015-10-26 13:19:56.647-04","//twitter.com/Thomasismyuncle/statuses/658683548799508480",,
297,"658694503197450200","twitter","tweet","socmedland","2015-10-26 13:19:42-04","2015-10-26 13:19:42.178-04","//twitter.com/socmedland/statuses/658694503197450240",,
298,"658688239046426600","twitter","retweet","NorbertoPico","2015-10-26 12:54:48-04","2015-10-26 13:19:42.373-04","//twitter.com/NorbertoPico/statuses/658688239046426629",,
299,"658688469405999100","twitter","retweet","republicbuzz","2015-10-26 12:55:43-04","2015-10-26 13:19:42.617-04","//twitter.com/republicbuzz/statuses/658688469405999104",,
300,"658405162633969700","twitter","retweet","RobotSteve2016","2015-10-25 18:09:58-04","2015-10-26 13:19:43.055-04","//twitter.com/RobotSteve2016/statuses/658405162633969668","http://pbs.twimg.com/media/CSMgAayU8AApLkb.jpg",
346,"658694548365770800","twitter","tweet","Rocketnews1","2015-10-26 13:19:52-04","2015-10-26 13:19:52.954-04","//twitter.com/Rocketnews1/statuses/658694548365770752",,
301,"658694507576336400","twitter","tweet","WorldNewsLatino","2015-10-26 13:19:43-04","2015-10-26 13:19:43.224-04","//twitter.com/WorldNewsLatino/statuses/658694507576336384",,
302,"658690568990527500","twitter","retweet","sciam","2015-10-26 13:04:04-04","2015-10-26 13:19:43.423-04","//twitter.com/sciam/statuses/658690568990527488",,
303,"658694508197093400","twitter","tweet","annebruijne","2015-10-26 13:19:43-04","2015-10-26 13:19:43.424-04","//twitter.com/annebruijne/statuses/658694508197093376",,
304,"658693433129848800","twitter","retweet","CNNMex","2015-10-26 13:15:27-04","2015-10-26 13:19:43.705-04","//twitter.com/CNNMex/statuses/658693433129848832","http://pbs.twimg.com/media/CSNKZhdWsAEAOby.jpg",
365,"658694564442673200","twitter","tweet","GusDuque1","2015-10-26 13:19:56-04","2015-10-26 13:19:56.82-04","//twitter.com/GusDuque1/statuses/658694564442673152",,
1416,"273864989376427_1048951245201127","facebook","video","MSNBC","2015-11-09 13:30:01-05","2015-11-09 17:14:43.974-05","https://www.facebook.com/273864989376427_1048951245201127","https://scontent.xx.fbcdn.net/hvthumb-xfp1/v/t15.0-10/s130x130/12106507_1048954965200755_1100589353_n.jpg?oh=1d3d0c95c25f3dc9eb50bdca7aada84e&oe=56B23727",
305,"658693967115112400","twitter","retweet","JanetStangel","2015-10-26 13:17:34-04","2015-10-26 13:19:43.819-04","//twitter.com/JanetStangel/statuses/658693967115112448",,
306,"658694512714371100","twitter","tweet","CartuneNetwerk","2015-10-26 13:19:44-04","2015-10-26 13:19:44.459-04","//twitter.com/CartuneNetwerk/statuses/658694512714371073",,
307,"658694513351860200","twitter","tweet","socmedland","2015-10-26 13:19:44-04","2015-10-26 13:19:44.603-04","//twitter.com/socmedland/statuses/658694513351860229",,
309,"658694513750384600","twitter","tweet","OshikanRelation","2015-10-26 13:19:44-04","2015-10-26 13:19:44.786-04","//twitter.com/OshikanRelation/statuses/658694513750384640","http://pbs.twimg.com/media/CSQTNXSWoAAM_XK.jpg",
310,"658694515507789800","twitter","tweet","wlabovitz","2015-10-26 13:19:45-04","2015-10-26 13:19:45.158-04","//twitter.com/wlabovitz/statuses/658694515507789824",,
1418,"273864989376427_1049017681861150","facebook","link","MSNBC","2015-11-09 12:53:34-05","2015-11-09 17:14:43.975-05","https://www.facebook.com/273864989376427_1049017681861150","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBGr9TSw0xS9jgt&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Frts5yxe.jpg&cfs=1&sx=290&sy=0&sw=1400&sh=1400",
308,"658045555390574600","twitter","retweet","noBushNoHiliary","2015-10-24 18:21:00-04","2015-10-26 13:19:44.609-04","//twitter.com/noBushNoHiliary/statuses/658045555390574592","http://pbs.twimg.com/media/CSHY8fcUcAIWGtU.jpg",
315,"658694520503205900","twitter","tweet","sp0ka","2015-10-26 13:19:46-04","2015-10-26 13:19:46.435-04","//twitter.com/sp0ka/statuses/658694520503205888",,
316,"658686665708478500","twitter","retweet","littlefaceok","2015-10-26 12:48:33-04","2015-10-26 13:19:46.768-04","//twitter.com/littlefaceok/statuses/658686665708478464","http://pbs.twimg.com/media/CSQgCBtWwAA9VUK.jpg",
379,"658686033488384000","twitter","retweet","mitchellvii","2015-10-26 12:46:02-04","2015-10-26 13:20:00.637-04","//twitter.com/mitchellvii/statuses/658686033488384000",,
1423,"273864989376427_1048909965205255","facebook","video","MSNBC","2015-11-09 09:02:46-05","2015-11-09 17:14:43.984-05","https://www.facebook.com/273864989376427_1048909965205255","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQB8J0yfcSYZBUdu&w=130&h=130&url=http%3A%2F%2Fmedia1.s-nbcnews.com%2Fj%2FMSNBC%2FComponents%2FVideo%2F__NEW%2F2015-11-08T15-51-08-733Z--1280x720.video_1067x600.jpg&cfs=1&sx=198&sy=0&sw=600&sh=600",
1091,"273864989376427_1044175512345367","facebook","link","MSNBC","2015-10-31 15:40:09-04","2015-10-31 16:41:42.376-04","https://www.facebook.com/273864989376427_1044175512345367","https://external.xx.fbcdn.net/safe_image.php?d=AQCR9mSv4jPpXvMN&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQL-5DqJQ66BxKWJ_8x8Q8NU7lXSoF0NkWeF9kLyGoDfAIF18Uv9Y0O0xI0pikgB1Sp_9N9redUzOImYrzlx_Oo2dwd6PPK_C84mO7R_VIGs01ivqRXTEnPobErl2JOTkVZcUUCAjVtfF6CueEDph5YP&cfs=1&sx=499&sy=0&sw=1365&sh=1365",
311,"658694194979041300","twitter","retweet","PhoinixArt","2015-10-26 13:18:28-04","2015-10-26 13:19:45.291-04","//twitter.com/PhoinixArt/statuses/658694194979041285",,
312,"658063686284652500","twitter","retweet","BestOfMeech","2015-10-24 19:33:03-04","2015-10-26 13:19:45.488-04","//twitter.com/BestOfMeech/statuses/658063686284652544",,
313,"658694519165202400","twitter","tweet","kudakups","2015-10-26 13:19:45-04","2015-10-26 13:19:46.095-04","//twitter.com/kudakups/statuses/658694519165202432",,
314,"658693843307491300","twitter","retweet","rcpvideo","2015-10-26 13:17:04-04","2015-10-26 13:19:46.41-04","//twitter.com/rcpvideo/statuses/658693843307491328",,
389,"658694592758456300","twitter","tweet","Broken_Bot_","2015-10-26 13:20:03-04","2015-10-26 13:20:03.592-04","//twitter.com/Broken_Bot_/statuses/658694592758456322",,
317,"658677628828827600","twitter","retweet","LOLGOP","2015-10-26 12:12:39-04","2015-10-26 13:19:47.377-04","//twitter.com/LOLGOP/statuses/658677628828827648",,
46,"657821625794977800","twitter","retweet","sMoOvE___","2015-10-24 03:31:11-04","2015-10-25 18:58:25.477-04","//twitter.com/sMoOvE___/statuses/657821625794977792","http://pbs.twimg.com/media/CSENR3pVEAA-_kU.jpg",
370,"658694569836617700","twitter","tweet","V2theS","2015-10-26 13:19:58-04","2015-10-26 13:19:58.112-04","//twitter.com/V2theS/statuses/658694569836617729",,
371,"658694570180505600","twitter","tweet","subwayisbae","2015-10-26 13:19:58-04","2015-10-26 13:19:58.129-04","//twitter.com/subwayisbae/statuses/658694570180505604",,
372,"658426538556325900","twitter","retweet","Italians4Trump","2015-10-25 19:34:54-04","2015-10-26 13:19:58.349-04","//twitter.com/Italians4Trump/statuses/658426538556325888",,
373,"658694571832905700","twitter","tweet","_MiamiNews_","2015-10-26 13:19:58-04","2015-10-26 13:19:58.588-04","//twitter.com/_MiamiNews_/statuses/658694571832905728",,
1424,"273864989376427_1048888875207364","facebook","video","MSNBC","2015-11-09 08:02:29-05","2015-11-09 17:14:43.986-05","https://www.facebook.com/273864989376427_1048888875207364","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCMqYT9vyMho2cU&w=130&h=130&url=http%3A%2F%2Fmedia1.s-nbcnews.com%2Fj%2FMSNBC%2FComponents%2FVideo%2F__NEW%2F2015-11-07T02-33-47-533Z--1280x720.video_1067x600.jpg&cfs=1&sx=77&sy=0&sw=600&sh=600",
321,"658463426440638500","twitter","retweet","PoliticalShort","2015-10-25 22:01:29-04","2015-10-26 13:19:48.044-04","//twitter.com/PoliticalShort/statuses/658463426440638465",,
322,"658694528187113500","twitter","tweet","VFuture","2015-10-26 13:19:48-04","2015-10-26 13:19:48.211-04","//twitter.com/VFuture/statuses/658694528187113472",,
327,"658694531915780100","twitter","tweet","SeeMyInside","2015-10-26 13:19:49-04","2015-10-26 13:19:49.483-04","//twitter.com/SeeMyInside/statuses/658694531915780097","http://pbs.twimg.com/media/CSQnL7HUwAAGgd_.png",
905,"660066230804611100","twitter","tweet","LiberalPhenom","2015-10-30 08:10:27-04","2015-10-30 08:10:30.719-04","//twitter.com/LiberalPhenom/statuses/660066230804611072",,
1426,"273864989376427_1048720448557540","facebook","video","MSNBC","2015-11-08 21:30:31-05","2015-11-09 17:14:43.99-05","https://www.facebook.com/273864989376427_1048720448557540","https://external.xx.fbcdn.net/safe_image.php?d=AQB5Hvd4xvxQHurI&w=130&h=130&url=http%3A%2F%2Fmedia1.s-nbcnews.com%2Fj%2FMSNBC%2FComponents%2FVideo%2F__NEW%2F2015-11-08T15-28-29-0Z--1280x720.video_1067x600.jpg&cfs=1",
323,"658694528812077000","twitter","tweet","FreedomChild3","2015-10-26 13:19:48-04","2015-10-26 13:19:48.413-04","//twitter.com/FreedomChild3/statuses/658694528812077056",,
324,"658687161894502400","twitter","retweet","michellemalkin","2015-10-26 12:50:31-04","2015-10-26 13:19:48.637-04","//twitter.com/michellemalkin/statuses/658687161894502400",,
325,"658694212745977900","twitter","retweet","PolitiBunny","2015-10-26 13:18:32-04","2015-10-26 13:19:48.76-04","//twitter.com/PolitiBunny/statuses/658694212745977856",,
326,"658692200407011300","twitter","retweet","pjhoody","2015-10-26 13:10:33-04","2015-10-26 13:19:48.869-04","//twitter.com/pjhoody/statuses/658692200407011328",,
328,"658684272870469600","twitter","retweet","lndeutsch","2015-10-26 12:39:03-04","2015-10-26 13:19:49.514-04","//twitter.com/lndeutsch/statuses/658684272870469632",,
329,"658694534767837200","twitter","tweet","JustJoshinYu","2015-10-26 13:19:49-04","2015-10-26 13:19:49.759-04","//twitter.com/JustJoshinYu/statuses/658694534767837184",,TRUE
906,"660066234143080400","twitter","tweet","JacobLeejj","2015-10-30 08:10:28-04","2015-10-30 08:10:31.74-04","//twitter.com/JacobLeejj/statuses/660066234143080448","http://pbs.twimg.com/media/CSkGvhyUYAAWnpP.jpg",TRUE
331,"658694537636810800","twitter","tweet","NakedPoliticsFL","2015-10-26 13:19:50-04","2015-10-26 13:19:50.466-04","//twitter.com/NakedPoliticsFL/statuses/658694537636810752",,
332,"658694246577344500","twitter","retweet","nice_euna","2015-10-26 13:18:40-04","2015-10-26 13:19:50.626-04","//twitter.com/nice_euna/statuses/658694246577344512",,
907,"660066235137175600","twitter","tweet","NutritionAmanda","2015-10-30 08:10:28-04","2015-10-30 08:10:31.873-04","//twitter.com/NutritionAmanda/statuses/660066235137175552",,
335,"658694539767586800","twitter","tweet","Kalindlara","2015-10-26 13:19:50-04","2015-10-26 13:19:50.972-04","//twitter.com/Kalindlara/statuses/658694539767586816",,
336,"650908122941296600","twitter","retweet","FreakySh1t","2015-10-05 01:39:24-04","2015-10-26 13:19:51.029-04","//twitter.com/FreakySh1t/statuses/650908122941296648","http://pbs.twimg.com/ext_tw_video_thumb/650907946281402368/pu/img/FUrbMbFMmSN2_7nK.jpg",
337,"655080851340832800","twitter","retweet","ObamaSpotify","2015-10-16 14:00:20-04","2015-10-26 13:19:51.292-04","//twitter.com/ObamaSpotify/statuses/655080851340832768",,
1114,"5550296508_10154185087141509","facebook","video","CNN","2015-10-31 17:23:40-04","2015-10-31 17:25:40.809-04","https://www.facebook.com/5550296508_10154185087141509","https://scontent.xx.fbcdn.net/hvthumb-xtp1/v/t15.0-10/s130x130/12066879_1488806221421806_615349635_n.jpg?oh=4776041a054718cf392f96edd7e88356&oe=56CD0F6A",TRUE
1427,"273864989376427_1048704728559112","facebook","link","MSNBC","2015-11-08 20:45:22-05","2015-11-09 17:14:43.993-05","https://www.facebook.com/273864989376427_1048704728559112","https://external.xx.fbcdn.net/safe_image.php?d=AQC8cNLlpRRYZ8oK&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fap_926025016713.jpg&cfs=1&sx=452&sy=0&sw=1400&sh=1400",
334,"658694539817844700","twitter","tweet","BigWillSD","2015-10-26 13:19:50-04","2015-10-26 13:19:50.95-04","//twitter.com/BigWillSD/statuses/658694539817844736",,
341,"658694544318427100","twitter","tweet","LSDsr","2015-10-26 13:19:51-04","2015-10-26 13:19:51.992-04","//twitter.com/LSDsr/statuses/658694544318427136",,
342,"658694544146366500","twitter","tweet","LindaTNo1","2015-10-26 13:19:51-04","2015-10-26 13:19:52.145-04","//twitter.com/LindaTNo1/statuses/658694544146366464",,
345,"658475042255208400","twitter","retweet","DailyRapFacts","2015-10-25 22:47:38-04","2015-10-26 13:19:52.942-04","//twitter.com/DailyRapFacts/statuses/658475042255208448","http://pbs.twimg.com/ext_tw_video_thumb/630219089508741120/pu/img/XaefCOE9F2Fiha06.jpg",
146,"658694093002944500","twitter","retweet","Slate","2015-10-26 13:18:04-04","2015-10-26 13:19:15.22-04","//twitter.com/Slate/statuses/658694093002944513","http://pbs.twimg.com/media/CSQmyYRWIAA_7UJ.jpg",
338,"658694541327765500","twitter","tweet","elpandaviral","2015-10-26 13:19:51-04","2015-10-26 13:19:51.447-04","//twitter.com/elpandaviral/statuses/658694541327765504",,TRUE
1428,"273864989376427_1048689228560662","facebook","video","MSNBC","2015-11-08 20:00:40-05","2015-11-09 17:14:44.001-05","https://www.facebook.com/273864989376427_1048689228560662","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQC0cQfotCq1pNwB&w=130&h=130&url=http%3A%2F%2Fmedia1.s-nbcnews.com%2Fj%2FMSNBC%2FComponents%2FVideo%2F__NEW%2F2015-11-08T16-02-08-166Z--1280x720.video_1067x600.jpg&cfs=1&sx=142&sy=0&sw=600&sh=600",
340,"658694544054202400","twitter","tweet","cuty_hira","2015-10-26 13:19:51-04","2015-10-26 13:19:51.963-04","//twitter.com/cuty_hira/statuses/658694544054202368",,
343,"658694258858168300","twitter","retweet","kathystone1221","2015-10-26 13:18:43-04","2015-10-26 13:19:52.392-04","//twitter.com/kathystone1221/statuses/658694258858168320",,
344,"658694547388502000","twitter","tweet","rahminova2","2015-10-26 13:19:52-04","2015-10-26 13:19:52.769-04","//twitter.com/rahminova2/statuses/658694547388502016",,
353,"658694554766348300","twitter","tweet","science3445","2015-10-26 13:19:54-04","2015-10-26 13:19:54.499-04","//twitter.com/science3445/statuses/658694554766348288",,
348,"658693383116886000","twitter","retweet","voxdotcom","2015-10-26 13:15:15-04","2015-10-26 13:19:53.612-04","//twitter.com/voxdotcom/statuses/658693383116886016","http://pbs.twimg.com/media/CSQeXFPWUAAD_Au.png",
349,"658660432547287000","twitter","retweet","teddyschleifer","2015-10-26 11:04:19-04","2015-10-26 13:19:53.618-04","//twitter.com/teddyschleifer/statuses/658660432547287040",,
350,"658694551201189900","twitter","tweet","AFTOregon","2015-10-26 13:19:53-04","2015-10-26 13:19:53.683-04","//twitter.com/AFTOregon/statuses/658694551201189888",,
351,"658694552627232800","twitter","tweet","JorDanyS147","2015-10-26 13:19:53-04","2015-10-26 13:19:54.007-04","//twitter.com/JorDanyS147/statuses/658694552627232768",,
1429,"273864989376427_1048673241895594","facebook","video","MSNBC","2015-11-08 19:15:21-05","2015-11-09 17:14:44.003-05","https://www.facebook.com/273864989376427_1048673241895594","https://external.xx.fbcdn.net/safe_image.php?d=AQDr_StQ6N0OGxpN&w=130&h=130&url=http%3A%2F%2Fmedia1.s-nbcnews.com%2Fj%2FMSNBC%2FComponents%2FVideo%2F__NEW%2F2015-11-08T18-21-34-1Z--1280x720.video_1067x600.jpg&cfs=1&sx=309&sy=0&sw=600&sh=600",
908,"660066237238616000","twitter","tweet","Newsmax_Media","2015-10-30 08:10:29-04","2015-10-30 08:10:32.226-04","//twitter.com/Newsmax_Media/statuses/660066237238616064",,
